Postal_Code,Place_Name,County
4184,Tetétlen,Hajdú-Bihar
7181,Tevel,Tolna
3423,Tibolddaróc,Borsod-Abaúj-Zemplén
4353,Tiborszállás,Szabolcs-Szatmár-Bereg
8237,Tihany,Veszprém
8731,Tikos,Somogy
8782,Tilaj,Zala
4466,Timár,Szabolcs-Szatmár-Bereg
2086,Tinnye,Pest
4833,Tiszaadony,Szabolcs-Szatmár-Bereg
6066,Tiszaalpár,Bács-Kiskun
6067,Tiszaalpár,Bács-Kiskun
3465,Tiszabábolna,Borsod-Abaúj-Zemplén
4951,Tiszabecs,Szabolcs-Szatmár-Bereg
4474,Tiszabercel,Szabolcs-Szatmár-Bereg
4624,Tiszabezdéd,Szabolcs-Szatmár-Bereg
5232,Tiszabő,Jász-Nagykun-Szolnok
5235,Tiszabura,Jász-Nagykun-Szolnok
4947,Tiszacsécse,Szabolcs-Szatmár-Bereg
4066,Tiszacsege,Hajdú-Bihar
3972,Tiszacsermely,Borsod-Abaúj-Zemplén
4455,Tiszadada,Szabolcs-Szatmár-Bereg
5243,Tiszaderzs,Jász-Nagykun-Szolnok
4456,Tiszadob,Szabolcs-Szatmár-Bereg
3466,Tiszadorogma,Borsod-Abaúj-Zemplén
4446,Tiszaeszlár,Szabolcs-Szatmár-Bereg
4464,Tiszaeszlár,Szabolcs-Szatmár-Bereg
5461,Tiszaföldvár,Jász-Nagykun-Szolnok
5430,Tiszaföldvár,Jász-Nagykun-Szolnok
5359,Tiszafüred,Jász-Nagykun-Szolnok
5358,Tiszafüred,Jász-Nagykun-Szolnok
5244,Tiszafüred,Jász-Nagykun-Szolnok
5350,Tiszafüred,Jász-Nagykun-Szolnok
5233,Tiszagyenda,Jász-Nagykun-Szolnok
4097,Tiszagyulaháza,Hajdú-Bihar
5361,Tiszaigar,Jász-Nagykun-Szolnok
5464,Tiszainoka,Jász-Nagykun-Szolnok
5094,Tiszajenő,Jász-Nagykun-Szolnok
4493,Tiszakanyár,Szabolcs-Szatmár-Bereg
3971,Tiszakarád,Borsod-Abaúj-Zemplén
6062,Tiszakécske,Bács-Kiskun
6060,Tiszakécske,Bács-Kiskun
4834,Tiszakerecseny,Szabolcs-Szatmár-Bereg
3458,Tiszakeszi,Borsod-Abaúj-Zemplén
4946,Tiszakóród,Szabolcs-Szatmár-Bereg
5472,Tiszakürt,Jász-Nagykun-Szolnok
5471,Tiszakürt,Jász-Nagykun-Szolnok
3929,Tiszaladány,Borsod-Abaúj-Zemplén
4447,Tiszalök,Szabolcs-Szatmár-Bereg
4450,Tiszalök,Szabolcs-Szatmár-Bereg
3565,Tiszalúc,Borsod-Abaúj-Zemplén
4645,Tiszamogyorós,Szabolcs-Szatmár-Bereg
4463,Tiszanagyfalu,Szabolcs-Szatmár-Bereg
3385,Tiszanána,Heves
5362,Tiszaörs,Jász-Nagykun-Szolnok
3587,Tiszapalkonya,Borsod-Abaúj-Zemplén
5211,Tiszapüspöki,Jász-Nagykun-Szolnok
4503,Tiszarád,Szabolcs-Szatmár-Bereg
5234,Tiszaroff,Jász-Nagykun-Szolnok
5474,Tiszasas,Jász-Nagykun-Szolnok
5061,Tiszasüly,Jász-Nagykun-Szolnok
4831,Tiszaszalka,Szabolcs-Szatmár-Bereg
5323,Tiszaszentimre,Jász-Nagykun-Szolnok
5322,Tiszaszentimre,Jász-Nagykun-Szolnok
4628,Tiszaszentmárton,Szabolcs-Szatmár-Bereg
6756,Tiszasziget,Csongrád
3928,Tiszatardos,Borsod-Abaúj-Zemplén
3589,Tiszatarján,Borsod-Abaúj-Zemplén
4486,Tiszatelek,Szabolcs-Szatmár-Bereg
4487,Tiszatelek,Szabolcs-Szatmár-Bereg
5082,Tiszatenyő,Jász-Nagykun-Szolnok
6064,Tiszaug,Bács-Kiskun
3580,Tiszaújváros,Borsod-Abaúj-Zemplén
3464,Tiszavalk,Borsod-Abaúj-Zemplén
5095,Tiszavárkony,Jász-Nagykun-Szolnok
5092,Tiszavárkony,Jász-Nagykun-Szolnok
4440,Tiszavasvári,Szabolcs-Szatmár-Bereg
4832,Tiszavid,Szabolcs-Szatmár-Bereg
4969,Tisztaberek,Szabolcs-Szatmár-Bereg
4921,Tivadar,Szabolcs-Szatmár-Bereg
2252,Tóalmás,Pest
3354,Tófalu,Heves
8946,Tófej,Zala
7348,Tófű,Baranya
2073,Tök,Borsod-Abaúj-Zemplén
3910,Tokaj,Komárom-Esztergom
2531,Tokod,Komárom-Esztergom
2532,Tokodaltáró,Vas
2316,Tököl,Borsod-Abaúj-Zemplén
9561,Tokorcs,Hajdú-Bihar
3934,Tolcsva,Nógrád
4117,Told,Tolna
2657,Tolmács,Tolna
7131,Tolna,Tolna
7130,Tolna,Jász-Nagykun-Szolnok
7083,Tolnanémedi,Borsod-Abaúj-Zemplén
9086,Töltéstava,Bács-Kiskun
5324,Tomajmonostora,Vas
3787,Tomor,Fejér
9738,Tömörd,Zala
6646,Tömörkény,Baranya
6422,Tompa,Vas
9662,Tompaládony,Borsod-Abaúj-Zemplén
2463,Tordas,Borsod-Abaúj-Zemplén
8876,Tormafölde,Borsod-Abaúj-Zemplén
7383,Tormás,Borsod-Abaúj-Zemplén
9736,Tormásliget,Borsod-Abaúj-Zemplén
3765,Tornabarakony,Zala
3761,Tornakápolna,Borsod-Abaúj-Zemplén
3767,Tornanádaska,Szabolcs-Szatmár-Bereg
3765,Tornaszentandrás,Vas
3769,Tornaszentjakab,Somogy
8877,Tornyiszentmiklós,Jász-Nagykun-Szolnok
3877,Tornyosnémeti,Békés
4642,Tornyospálca,Baranya
2045,Törökbálint,Zala
7285,Törökkoppány,Zala
5212,Törökszentmiklós,Somogy
5200,Törökszentmiklós,Veszprém
9791,Torony,Pest
2747,Törtel,Pest
8660,Torvaj,Győr-Moson-Sopron
5091,Tószeg,Vas
5940,Tótkomlós,Csongrád
7981,Tótszentgyörgy,Pest
8865,Tótszentmárton,Somogy
8864,Tótszerdahely,Jász-Nagykun-Szolnok
7755,Töttös,Jász-Nagykun-Szolnok
7918,Tótújfalu,Pest
8246,Tótvázsony,Baranya
3724,Trizs,Borsod-Abaúj-Zemplén
4731,Tunyogmatolcs,Szabolcs-Szatmár-Bereg
2194,Tura,Pest
4944,Túristvándi,Szabolcs-Szatmár-Bereg
8796,Türje,Jász-Nagykun-Szolnok
5420,Túrkeve,Baranya
7811,Túrony,Szabolcs-Szatmár-Bereg
4968,Túrricse,Szabolcs-Szatmár-Bereg
8477,Tüskevár,Zala
4623,Tuzsér,Veszprém
4762,Tyukod,Szabolcs-Szatmár-Bereg
7718,Udvar,Baranya
7066,Udvari,Tolna
8564,Ugod,Veszprém
2066,Újbarok,Fejér
3716,Újcsanálos,Borsod-Abaúj-Zemplén
4491,Újdombrád,Szabolcs-Szatmár-Bereg
4244,Újfehértó,Szabolcs-Szatmár-Bereg
2367,Újhartyán,Pest
4146,Újiráz,Hajdú-Bihar
7095,Újireg,Tolna
4635,Újkenéz,Szabolcs-Szatmár-Bereg
9472,Újkér,Győr-Moson-Sopron
5661,Újkígyós,Békés
2724,Újlengyel,Pest
4288,Újléta,Hajdú-Bihar
3387,Újlőrincfalva,Heves
7766,Újpetre,Baranya
9244,Újrónafő,Győr-Moson-Sopron
6320,Újsolt,Bács-Kiskun
5727,Újszalonta,Békés
5052,Újszász,Jász-Nagykun-Szolnok
6754,Újszentiván,Csongrád
4065,Újszentmargita,Hajdú-Bihar
2768,Újszilvás,Pest
6337,Újtelek,Bács-Kiskun
4096,Újtikos,Hajdú-Bihar
8778,Újudvar,Zala
7436,Újvárfalva,Somogy
8347,Ukk,Veszprém
6794,Üllés,Győr-Moson-Sopron
2225,Üllő,Komárom-Esztergom
9464,Und,Borsod-Abaúj-Zemplén
2528,Úny,Szabolcs-Szatmár-Bereg
3622,Uppony,Vas
4763,Ura,Fejér
9651,Uraiújfalu,Pest
8142,Úrhida,Veszprém
2244,Úri,Szabolcs-Szatmár-Bereg
8409,Úrkút,Bács-Kiskun
2096,Üröm,Veszprém
4952,Uszka,Csongrád
6332,Uszód,Pest
8321,Uzsa,Pest
2600,Vác,Pest
2167,Vácduka,Pest
2184,Vácegres,Pest
2164,Váchartyán,Pest
2185,Váckisújfalu,Pest
2163,Vácrátót,Pest
2115,Vácszentlászló,Pest
3636,Vadna,Borsod-Abaúj-Zemplén
9346,Vadosfa,Győr-Moson-Sopron
9327,Vág,Győr-Moson-Sopron
3992,Vágáshuta,Borsod-Abaúj-Zemplén
4562,Vaja,Szabolcs-Szatmár-Bereg
3961,Vajdácska,Borsod-Abaúj-Zemplén
7838,Vajszló,Baranya
7041,Vajta,Fejér
2473,Vál,Fejér
2114,Valkó,Pest
8885,Valkonya,Zala
4351,Vállaj,Szabolcs-Szatmár-Bereg
8316,Vállus,Zala
4936,Vámosatya,Szabolcs-Szatmár-Bereg
9665,Vámoscsalád,Vas
3291,Vámosgyörk,Heves
2635,Vámosmikola,Pest
4966,Vámosoroszi,Szabolcs-Szatmár-Bereg
4287,Vámospércs,Hajdú-Bihar
9061,Vámosszabadi,Borsod-Abaúj-Zemplén
3941,Vámosújfalu,Győr-Moson-Sopron
4119,Váncsod,Hajdú-Bihar
2688,Vanyarc,Nógrád
8552,Vanyola,Veszprém
7973,Várad,Baranya
7354,Váralja,Tolna
8723,Varászló,Somogy
3254,Váraszó,Heves
9243,Várbalog,Győr-Moson-Sopron
3778,Varbó,Borsod-Abaúj-Zemplén
3756,Varbóc,Borsod-Abaúj-Zemplén
7442,Várda,Somogy
7146,Várdomb,Tolna
8891,Várfölde,Zala
7370,Varga,Baranya
2824,Várgesztes,Komárom-Esztergom
8523,Várkesző,Veszprém
7214,Várong,Tolna
6033,Városföld,Bács-Kiskun
8445,Városlőd,Veszprém
8103,Várpalota,Veszprém
8104,Várpalota,Veszprém
8100,Várpalota,Veszprém
7067,Varsád,Tolna
3178,Varsány,Nógrád
8316,Várvölgy,Zala
2211,Vasad,Pest
9921,Vasalja,Vas
7926,Vásárosbéc,Baranya
7362,Vásárosdombó,Baranya
9343,Vásárosfalu,Győr-Moson-Sopron
9552,Vásárosmiske,Vas
4803,Vásárosnamény,Szabolcs-Szatmár-Bereg
4804,Vásárosnamény,Szabolcs-Szatmár-Bereg
4800,Vásárosnamény,Szabolcs-Szatmár-Bereg
9744,Vasasszonyfa,Vas
8914,Vasboldogasszony,Zala
9661,Vasegerszeg,Vas
9674,Vashosszúfalu,Vas
9795,Vaskeresztes,Vas
6521,Vaskút,Bács-Kiskun
4502,Vasmegyer,Szabolcs-Szatmár-Bereg
8998,Vaspör,Zala
9741,Vassurány,Vas
8245,Vászoly,Veszprém
9763,Vasszécseny,Vas
9953,Vasszentmihály,Vas
9747,Vasszilvágy,Vas
9800,Vasvár,Vas
8542,Vaszar,Veszprém
9748,Vát,Vas
3431,Vatta,Borsod-Abaúj-Zemplén
7370,Vázsnok,Baranya
3265,Vécs,Heves
2220,Vecsés,Pest
5811,Végegyháza,Békés
7838,Vejti,Baranya
7333,Vékény,Baranya
4143,Vekerd,Hajdú-Bihar
9726,Velem,Vas
9946,Velemér,Vas
2481,Velence,Fejér
7951,Velény,Baranya
7726,Véménd,Baranya
9062,Vének,Győr-Moson-Sopron
9751,Vép,Vas
2477,Vereb,Fejér
2112,Veresegyház,Pest
2621,Verőce,Pest
3351,Verpelét,Heves
2174,Verseg,Pest
7752,Versend,Baranya
8089,Vértesacsa,Fejér
8085,Vértesboglár,Fejér
2859,Vérteskethely,Komárom-Esztergom
2823,Vértessomló,Komárom-Esztergom
2833,Vértestolna,Komárom-Esztergom
2837,Vértesszőlős,Komárom-Esztergom
8721,Vése,Somogy
9352,Veszkény,Győr-Moson-Sopron
8412,Veszprém,Veszprém
8411,Veszprém,Veszprém
8200,Veszprém,Veszprém
8248,Veszprémfajsz,Veszprém
8475,Veszprémgalsa,Veszprém
8438,Veszprémvarsány,Veszprém
5530,Vésztő,Békés
5093,Vezseny,Jász-Nagykun-Szolnok
8484,Vid,Veszprém
8294,Vigántpetend,Veszprém
7773,Villány,Baranya
7772,Villánykövesd,Baranya
3891,Vilmány,Borsod-Abaúj-Zemplén
8194,Vilonya,Veszprém
3991,Vilyvitány,Borsod-Abaúj-Zemplén
9535,Vinár,Veszprém
8354,Vindornyafok,Zala
8353,Vindornyalak,Zala
8355,Vindornyaszőlős,Zala
2026,Visegrád,Pest
2025,Visegrád,Pest
7533,Visnye,Somogy
3272,Visonta,Heves
3271,Visonta,Heves
3956,Viss,Borsod-Abaúj-Zemplén
8681,Visz,Somogy
9932,Viszák,Vas
3825,Viszló,Borsod-Abaúj-Zemplén
3293,Visznek,Heves
9371,Vitnyéd,Győr-Moson-Sopron
7588,Vízvár,Somogy
3128,Vizslás,Nógrád
3888,Vizsoly,Borsod-Abaúj-Zemplén
7768,Vokány,Baranya
8314,Vonyarcvashegy,Zala
8931,Vöckönd,Zala
9462,Völcsej,Győr-Moson-Sopron
9516,Vönöck,Vas
8291,Vöröstó,Veszprém
8711,Vörs,Somogy
3124,Zabar,Nógrád
7976,Zádor,Baranya
3726,Zádorfalva,Borsod-Abaúj-Zemplén
5051,Zagyvarékas,Jász-Nagykun-Szolnok
3031,Zagyvaszántó,Heves
4625,Záhony,Szabolcs-Szatmár-Bereg
8868,Zajk,Zala
4974,Zajta,Szabolcs-Szatmár-Bereg
8853,Zákány,Somogy
6787,Zákányszék,Csongrád
8660,Zala,Somogy
8741,Zalaapáti,Zala
8971,Zalabaksa,Zala
8798,Zalabér,Zala
8992,Zalaboldogfa,Zala
8782,Zalacsány,Zala
8996,Zalacséb,Zala
8900,Zalaegerszeg,Zala
8344,Zalaerdőd,Veszprém
8349,Zalagyömörő,Veszprém
8308,Zalahaláp,Veszprém
8997,Zalaháshágy,Zala
8761,Zalaigrice,Zala
8932,Zalaistvánd,Zala
8749,Zalakaros,Zala
8751,Zalakomár,Zala
8752,Zalakomár,Zala
8354,Zalaköveskút,Zala
8999,Zalalövő,Zala
8348,Zalameggyes,Veszprém
8747,Zalamerenye,Zala
8756,Zalasárszeg,Zala
8743,Zalaszabar,Zala
8353,Zalaszántó,Zala
8476,Zalaszegvár,Veszprém
8772,Zalaszentbalázs,Zala
8795,Zalaszentgrót,Zala
8793,Zalaszentgrót,Zala
8785,Zalaszentgrót,Zala
8789,Zalaszentgrót,Zala
8790,Zalaszentgrót,Zala
8994,Zalaszentgyörgy,Zala
8921,Zalaszentiván,Zala
8827,Zalaszentjakab,Zala
8788,Zalaszentlászló,Zala
8921,Zalaszentlőrinc,Zala
8764,Zalaszentmárton,Zala
8936,Zalaszentmihály,Zala
8969,Zalaszombatfa,Zala
7839,Zaláta,Baranya
8947,Zalatárnok,Zala
8822,Zalaújlak,Zala
8392,Zalavár,Zala
8792,Zalavég,Zala
3957,Zalkod,Borsod-Abaúj-Zemplén
8621,Zamárdi,Somogy
8081,Zámoly,Fejér
8251,Zánka,Veszprém
3296,Zaránk,Heves
7182,Závod,Tolna
8957,Zebecke,Zala
2627,Zebegény,Pest
3977,Zemplénagárd,Borsod-Abaúj-Zemplén
7720,Zengővárkony,Baranya
8112,Zichyújfalu,Fejér
8672,Zics,Somogy
3794,Ziliz,Borsod-Abaúj-Zemplén
7471,Zimány,Somogy
8420,Zirc,Veszprém
7671,Zók,Baranya
7173,Zomba,Tolna
5537,Zsadány,Békés
4142,Zsáka,Hajdú-Bihar
2072,Zsámbék,Pest
2116,Zsámbok,Pest
6411,Zsana,Bács-Kiskun
4961,Zsarolyán,Szabolcs-Szatmár-Bereg
9346,Zsebeháza,Győr-Moson-Sopron
9635,Zsédeny,Vas
7477,Zselickisfalud,Somogy
7400,Zselickislak,Somogy
7474,Zselicszentpál,Somogy
9766,Zsennye,Vas
9476,Zsira,Győr-Moson-Sopron
6792,Zsombó,Csongrád
3897,Zsujta,Borsod-Abaúj-Zemplén
4627,Zsurk,Szabolcs-Szatmár-Bereg
3723,Zubogy,Borsod-Abaúj-Zemplén
